-0.036748999999999976,0.018487000000000142,2023-02-25 17:25:30.325174,-0.00718599999999997,0.010172999999999988,2023-02-25 17:25:48.611191,-0.028537000000000035,0.011007999999999907,2023-02-25 17:25:40.508650
-0.03654299999999999,0.012462000000000084,2023-02-25 17:25:10.974711,-0.008006999999999986,0.010384999999999978,2023-02-25 17:25:33.650922,-0.025457000000000007,0.025131000000000014,2023-02-25 17:25:21.100309
-0.03428500000000001,0.013707999999999942,2023-02-25 17:24:37.654796,-0.009238999999999997,0.005193000000000003,2023-02-25 17:25:13.298312,-0.028537000000000035,0.02056200000000008,2023-02-25 17:25:04.762381
-0.04372899999999996,0.008931000000000022,2023-02-25 17:24:07.987640,-0.006363999999999981,0.009766000000000052,2023-02-25 17:24:57.652209,-0.03038500000000005,0.011004000000000014,2023-02-25 17:24:49.604680
-0.038186,0.013706000000000107,2023-02-25 17:23:52.960763,-0.007595999999999992,0.008517999999999915,2023-02-25 17:24:41.516923,-0.02361000000000002,0.016823000000000032,2023-02-25 17:24:30.994177
-0.04290699999999997,0.00415500000000002,2023-02-25 17:23:32.396143,-0.007390999999999981,0.012046999999999919,2023-02-25 17:24:24.581354,-0.031001,0.005605000000000082,2023-02-25 17:24:17.279414
-0.041059999999999985,0.007684999999999942,2023-02-25 17:23:15.486895,-0.010058999999999985,0.011839000000000044,2023-02-25 17:24:10.522900,-0.028125999999999984,0.016823000000000032,2023-02-25 17:24:02.141221
-0.04106000000000004,0.0020769999999999955,2023-02-25 17:22:59.107126,-0.007801999999999976,0.00934899999999994,2023-02-25 17:23:55.522210,-0.03120600000000001,0.015784999999999938,2023-02-25 17:23:45.742381
-0.041266000000000025,0.005815000000000015,2023-02-25 17:22:42.297878,-0.008417000000000008,0.011628000000000083,2023-02-25 17:23:35.382342,-0.027920999999999974,0.019523000000000068,2023-02-25 17:23:26.138759
-0.041264999999999996,0.012672000000000017,2023-02-25 17:22:20.208484,-0.011907000000000001,-0.0022839999999999527,2023-02-25 17:23:18.666236,-0.027098999999999984,0.013496000000000064,2023-02-25 17:23:08.847368
-0.04044399999999998,0.014123000000000108,2023-02-25 17:21:08.908569,-0.004516999999999993,0.010176999999999992,2023-02-25 17:23:01.576339,-0.022992999999999986,-0.0049799999999999844,2023-02-25 17:22:52.387534
-0.037775,0.014125999999999972,2023-02-25 17:20:51.400929,-0.0063650000000000095,0.014331000000000094,2023-02-25 17:22:45.521502,-0.02566299999999999,0.014537000000000022,2023-02-25 17:22:32.305537
-0.04249699999999995,0.01246399999999992,2023-02-25 17:18:29.903592,-0.00513199999999997,0.011836000000000069,2023-02-25 17:22:24.374883,-0.03202700000000003,0.02014299999999991,2023-02-25 17:22:12.418058
-0.03756999999999999,0.019317999999999946,2023-02-25 17:18:08.641896,-0.0045159999999999645,0.011211000000000082,2023-02-25 17:22:06.554835,-0.026278999999999997,0.009553999999999951,2023-02-25 17:21:56.298268
-0.04064899999999999,0.017653999999999948,2023-02-25 17:17:48.192550,-0.007184999999999997,0.017239000000000004,2023-02-25 17:21:50.044395,-0.029357999999999995,0.013295000000000057,2023-02-25 17:21:39.915025
-0.041881,0.014749000000000012,2023-02-25 17:17:29.554402,-0.006979999999999986,0.014954000000000023,2023-02-25 17:21:33.118980,-0.03387399999999996,0.013085000000000013,2023-02-25 17:21:22.729290
-0.04331799999999997,0.014330999999999983,2023-02-25 17:17:09.234918,-0.010059999999999958,0.007476999999999956,2023-02-25 17:21:13.738953,-0.034901000000000015,0.015785999999999967,2023-02-25 17:21:01.326698
-0.04721900000000001,0.010176999999999992,2023-02-25 17:16:30.622637,-0.004311000000000009,0.012875999999999999,2023-02-25 17:20:54.453798,-0.027098999999999984,0.015788000000000024,2023-02-25 17:20:46.142936
-0.03982800000000003,0.013500999999999985,2023-02-25 17:16:14.216325,-0.004926999999999959,0.011008000000000018,2023-02-25 17:20:38.422623,-0.026483000000000034,-0.0006229999999999292,2023-02-25 17:20:30.639552
-0.041880999999999946,0.006024000000000029,2023-02-25 17:15:53.953557,-0.009032999999999958,0.004573999999999967,2023-02-25 17:18:50.144010,-0.035721999999999976,0.012042000000000108,2023-02-25 17:18:39.516192
-0.03900699999999996,0.01786499999999991,2023-02-25 17:15:36.635487,-0.010059999999999958,0.007689000000000057,2023-02-25 17:18:32.468000,-0.03654299999999999,0.030949000000000004,2023-02-25 17:18:21.756029
-0.04147099999999998,0.009343000000000101,2023-02-25 17:14:48.855769,-0.004722000000000004,0.011631000000000058,2023-02-25 17:18:11.967053,-0.03839099999999995,0.02284799999999998,2023-02-25 17:17:59.934789
